,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
183854,445,6,1105025,6,5,455,316,140,0,75.83333333333333,62.9362110923963,147,0,63.2,65.4194160781033,697.7217710006562,9.954525915703265,110502.5,142522.00736981718,276453,3,1104964,220992.8,123537.21570725155,276566,3,1104964,276241.0,216.2005242053466,276514,275986,0,0,132,112,5.429741408565418,4.524784507137848,0,147,64.24999999999999,61.69002424143705,3805.659090909091,0,0,0,1,0,0,0,0,0,70.0909090909091,75.83333333333333,63.2,6,455,5,316,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0
248598,52413,6,10,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,100000.0,100000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
171028,53,17,1007,1,1,51,79,51,51,51.0,0.0,79,79,79.0,0.0,129096.32571996028,1986.0973187686195,1007.0,0.0,1007,1007,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,993.0486593843098,993.0486593843098,51,79,60.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1,90.5,51.0,79.0,1,51,1,79,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
202063,53,17,392,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,285714.28571428574,5102.040816326531,392.0,0.0,392,392,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,2551.020408163265,2551.020408163265,48,64,53.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1,80.0,48.0,64.0,1,48,1,64,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
108300,80,6,60,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.3333333333,60.0,0.0,60,60,60,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0,40,0,33333.3333333333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
241850,80,6,54390696,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0367709948039642,54390696.0,0.0,54390696,54390696,54390696,54390696.0,0.0,54390696,54390696,0,0.0,0.0,0,0,0,0,40,0,0.0367709948039642,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2239,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
54716,445,6,1023450,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,774.8302310811,10.7479603303,102345.0,132000.965430813,255821,68,1023377,204675.4,114372.347185847,255958,80,1023382,255845.5,85.4341851954,255948,255739,0,0,132,112,5.8625238165,4.8854365138,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0
251774,53,17,1264,1,1,43,71,43,43,43.0,0.0,71,71,71.0,0.0,90189.8734177215,1582.2784810127,1264.0,0.0,1264,1264,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,791.1392405063,791.1392405063,43,71,52.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,78.5,43.0,71.0,1,43,1,71,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
138328,443,6,115879292,21,23,941,9882,342,0,44.8095238095,107.595361911,1460,0,429.652173913,646.3119573743,93.3989137593,0.3797054611,2694867.25581395,4410332.23261579,10016131,0,115879292,5793964.6,4943390.76734836,10046813,28,110581558,5026434.45454546,5128928.63557223,10046808,0,0,0,432,468,0.181223061,0.1984824001,0,1460,240.5111111111,502.4099477076,252415.755555555,0,0,0,1,0,0,0,0,1,245.9772727273,44.8095238095,429.652173913,21,941,23,9882,8192,5257,15,20,44914.3333333333,49003.1446140001,200520,30677,9611691.0,1368184.94725059,10016131,5267182
254896,53,17,311,1,1,45,77,45,45,45.0,0.0,77,77,77.0,0.0,392282.95819935686,6430.868167202572,311.0,0.0,311,311,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,3215.434083601286,3215.434083601286,45,77,55.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1,83.5,45.0,77.0,1,45,1,77,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
229425,3389,6,2900926,9,7,1132,1581,661,0,125.7777778,213.6736868,1173,0,225.8571429,430.0986044,935.2186164,5.515480229,193395.0667,264838.8061,953156,95,2900926,362615.75,401833.1617,1270806,166,2640373,440062.1667,275374.3233,953156,254953,0,0,188,148,3.102457629,2.4130226,0,1173,159.5882353,310.4088149,96353.63235,0,0,0,1,0,0,0,0,0,169.5625,125.7777778,225.8571429,9,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0
248290,3389,6,13130277,8,8,1128,1581,661,0,141.00000000000003,222.62332055996032,1173,0,197.625,406.1217050167528,206.3170487568541,1.2185576892246828,875351.8000000002,2727540.710466775,10707579,4,13130277,1875753.8571428573,4097023.44337404,11120575,4,12923105,1846157.857142857,3913599.56963324,10707579,201829,0,0,172,172,0.6092788446123414,0.6092788446123414,0,1173,159.35294117647058,310.3705328265859,96329.86764705884,0,0,0,1,0,0,0,0,1,169.3125,141.0,197.625,8,1128,8,1581,8192,62872,5,20,409263.0,0.0,409263,409263,10707579.0,0.0,10707579,10707579
140193,53,17,1339,1,1,34,50,34,34,34.0,0.0,50,50,50.0,0.0,62733.38312173264,1493.6519790888724,1339.0,0.0,1339,1339,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,746.8259895444362,746.8259895444362,34,50,39.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1,59.0,34.0,50.0,1,34,1,50,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
177904,445,6,402935,5,4,286,170,103,0,57.2,52.48523601928451,131,0,42.5,61.7980582219215,1131.6961792845,22.336108801667763,50366.875,69177.45784458464,133943,66,402869,100717.25,66746.97429534416,134281,597,402866,134288.66666666666,473.2233440283069,134829,133948,0,0,112,92,12.40894933425987,9.927159467407895,0,131,45.6,52.98469380658699,2807.3777777777777,0,0,0,1,0,0,0,0,0,50.66666666666666,57.2,42.5,5,286,4,170,8192,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0
271997,6002,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
160836,53,17,124324,2,2,80,334,40,40,40.0,0.0,167,167,167.0,0.0,3330.0086869792,32.1739969756,41441.3333333333,50559.8388281978,97775,1,26548,26548.0,0.0,26548,26548,1,1.0,0.0,1,1,0,0,16,16,16.0869984878,16.0869984878,40,167,90.8,69.5607648032,4838.7,0,0,0,0,0,0,0,0,1,113.5,40.0,167.0,2,80,2,334,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
237783,53,17,12479,1,1,33,114,33,33,33.0,0.0,114,114,114.0,0.0,11779.7900472794,160.2692523439,12479.0,0.0,12479,12479,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,80.134626172,80.134626172,33,114,60.0,46.7653718044,2187.0,0,0,0,0,0,0,0,0,1,90.0,33.0,114.0,1,33,1,114,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
255893,53,17,1230,1,1,31,47,31,31,31.0,0.0,47,47,47.0,0.0,63414.634146341465,1626.0162601626016,1230.0,0.0,1230,1230,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,813.0081300813008,813.0081300813008,31,47,36.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1,54.5,31.0,47.0,1,31,1,47,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
157960,80,6,43345276,8,8,383,465,379,0,47.875,133.79561972330356,465,0,58.125,164.4023266258723,19.5638389752092,0.3691290372680981,2889685.066666667,4539637.300086986,10170998,41,40516740,5788105.714285714,5375491.971512088,10202923,220,43313369,6187624.142857143,4992903.594019363,10202928,615,0,0,172,220,0.184564518634049,0.184564518634049,0,465,49.88235294117648,140.88332156120413,19848.110294117647,0,0,1,1,0,0,0,1,1,53.0,47.875,58.125,8,383,8,465,8192,946,5,20,55669.5,47483.6667111264,126895,31925,10073515.5,110132.2828042108,10170998,9938562
252649,53,17,270,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,325925.925925926,7407.4074074074,270.0,0.0,270,270,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,3703.7037037037,3703.7037037037,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,1,36,1,52,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
251230,80,6,854,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,759953.161592506,8196.7213114754,142.3333333333,96.7836074274,260,0,456,228.0,137.1787155502,325,131,594,198.0,192.7355701473,385,0,0,0,72,92,3512.8805620609,4683.8407494145,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0
188750,80,6,15027867,4,5,1,476,1,0,0.25,0.5,476,0,95.2,212.87367145798,31.74103151165764,0.5988873870124083,1878483.375,3690804.1607942665,9932656,34,10024397,3341465.6666666665,5708242.458436951,9932656,11382,15016519,3754129.75,4787887.603666874,10011201,1636,0,0,92,124,0.2661721720055148,0.3327152150068935,0,476,47.7,150.48960835294315,22647.12222222222,0,0,0,1,0,0,0,0,1,53.0,0.25,95.2,4,1,5,476,8192,12,1,20,91741.0,0.0,91741,91741,9932656.0,0.0,9932656,9932656
217837,51475,6,90,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22222.222222222223,90.0,0.0,90,90,90,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0,40,0,22222.222222222223,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
222593,53,17,1924,1,1,35,87,35,35,35.0,0.0,87,87,87.0,0.0,63409.5634095634,1039.501039501,1924.0,0.0,1924,1924,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,519.7505197505,519.7505197505,35,87,52.3333333333,30.0222139979,901.3333333333,0,0,0,0,0,0,0,0,1,78.5,35.0,87.0,1,35,1,87,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
265351,80,6,577,3,4,161,488,161,0,53.66666666666666,92.95339333952974,488,0,122.0,244.0,1124783.362218371,12131.715771230502,96.16666666666669,67.30056958649509,168,1,318,159.0,62.22539674441618,203,115,409,136.33333333333331,159.37482026133657,312,1,0,0,72,92,5199.306759098787,6932.409012131715,0,488,81.125,173.78758586274222,30202.125,0,0,0,1,0,0,0,0,1,92.71428571428572,53.66666666666666,122.0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0
150121,445,6,234978,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17.0228702261,78326.0,135589.274321386,234891,0,234978,117489.0,166154.537229653,234978,0,0,0.0,0.0,0,0,0,0,72,32,12.7671526696,4.2557175565,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0
155898,3389,6,1538081,8,7,1148,1581,677,0,143.5,228.12966237897004,1173,0,225.8571428571429,430.0986044197418,1774.2888703520816,9.752412259172306,109862.92857142857,250629.16720969504,969007,42,1538081,219725.8571428572,389861.85292204405,1100750,42,1452401,242066.8333333333,356555.84505118785,969007,86393,0,0,172,152,5.20128653822523,4.551125720947076,0,1173,170.56250000000003,319.4332415909987,102037.59583333335,0,0,1,1,0,0,0,1,0,181.9333333333333,143.5,225.8571428571429,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0
55784,52447,6,95181,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,399.2393439867,31.5188955779,47590.5,67281.9173366812,95166,15,95181,95181.0,0.0,95181,95181,0,0.0,0.0,0,0,1,0,40,20,21.0125970519,10.506298526,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
15432,53,17,1716,1,1,35,87,35,35,35.0,0.0,87,87,87.0,0.0,71095.5710955711,1165.5011655011654,1716.0,0.0,1716,1716,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,582.7505827505827,582.7505827505827,35,87,52.33333333333333,30.02221399786054,901.3333333333331,0,0,0,0,0,0,0,0,1,78.5,35.0,87.0,1,35,1,87,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
17944,3389,6,4152435,11,7,1148,1581,677,0,104.3636363636,202.2944748268,1173,0,225.8571428571,430.0986044197,657.2047485391,4.3348059632,244260.882352941,547806.399568073,2149538,48,4152435,415243.5,692746.135357158,2149538,48,4081272,680212.0,850557.395862737,2250665,55381,0,0,232,152,2.6490480887,1.6857578746,0,1173,143.6315789474,298.5202785828,89114.3567251462,0,0,1,1,0,0,0,1,0,151.6111111111,104.3636363636,225.8571428571,11,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0
199305,80,6,90,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22222.2222222222,90.0,0.0,90,90,90,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0,40,0,22222.2222222222,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
102459,3128,6,1001904,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.996199236653412,1001904.0,0.0,1001904,1001904,1001904,1001904.0,0.0,1001904,1001904,0,0.0,0.0,0,0,0,0,80,0,1.996199236653412,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,14600,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
125558,53,17,43175,1,1,37,131,37,37,37.0,0.0,131,131,131.0,0.0,3891.1407064273294,46.323103647944414,43175.0,0.0,43175,43175,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,23.161551823972207,23.161551823972207,37,131,68.33333333333333,54.27092530382482,2945.333333333333,0,0,0,0,0,0,0,0,1,102.5,37.0,131.0,1,37,1,131,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
58296,443,6,67736741,13,14,1503,779,517,0,115.6153846153846,210.019260411015,298,0,55.642857142857146,110.35858137687563,33.68924997439721,0.3986019935621054,2605259.269230769,5220938.402480447,20169310,6,67736729,5644727.416666667,6599465.626568818,20199651,304,67706555,5208196.538461538,6538706.249761054,20199580,18,0,0,272,352,0.1919194783817544,0.2066825151803509,0,517,81.49999999999999,163.15829623292106,26620.629629629624,0,0,1,1,0,0,0,1,1,84.51851851851852,115.6153846153846,55.642857142857146,13,1503,14,779,8192,1013,9,20,71798.16666666667,101138.78789745636,278245,30263,11212430.833333334,4551322.731921323,20169310,7008208
87595,0,0,61473600,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0325342911428645,61473600.0,0.0,61473600,61473600,61473600,61473600.0,0.0,61473600,61473600,0,0.0,0.0,0,0,0,0,0,0,0.0325342911428645,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,-1,-1,0,0,0.0,0.0,0,0,61473600.0,0.0,61473600,61473600
223555,40524,6,4279749,5,3,935,401,935,0,187.0,418.1447118,401,0,133.6666667,231.5174579,312.1678397,1.869268501,611392.7143,1585895.103,4207663,7,4279749,1069937.25,2091895.071,4207672,16,40379,20189.5,27203.10498,39425,954,0,0,168,104,1.168292813,0.700975688,0,935,148.4444444,323.4007232,104588.0278,0,0,0,0,1,0,0,0,0,167.0,187.0,133.6666667,5,935,3,401,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0
127067,3389,6,1557464,8,7,1138,1581,677,0,142.25,227.7465696778,1173,0,225.8571428571,430.0986044197,1745.7867404961,9.6310412311,111247.428571429,246218.049803176,953132,5,1557464,222494.857142857,385172.192786304,1092430,5,1466164,244360.666666667,347715.764324637,953132,91587,0,0,172,152,5.1365553233,4.4944859079,0,1173,169.9375,319.3627965705,101992.595833333,0,0,0,1,0,0,0,0,0,181.2666666667,142.25,225.8571428571,8,1138,7,1581,8192,62862,5,20,0.0,0.0,0,0,0.0,0.0,0,0
143198,53,17,434,1,1,36,84,36,36,36.0,0.0,84,84,84.0,0.0,276497.6958525345,4608.294930875576,434.0,0.0,434,434,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,2304.147465437788,2304.147465437788,36,84,52.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1,78.0,36.0,84.0,1,36,1,84,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
100954,80,6,87,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22988.5057471264,87.0,0.0,87,87,87,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0,40,0,22988.5057471264,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
159867,53,17,371,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,318059.2991913746,5390.8355795148245,371.0,0.0,371,371,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,2695.4177897574123,2695.4177897574123,51,67,56.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,1,51,1,67,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
228492,3389,6,4456799,11,7,1144,1581,677,0,104.0,202.0910685804793,1173,0,225.8571428571429,430.0986044197418,611.4253750281312,4.038773119451876,262164.64705882355,480781.5415997089,1898394,66,4456799,445679.9,598313.9697025393,1898394,66,4338302,723050.3333333334,719225.8413223671,2063215,119038,0,0,232,152,2.468139128553924,1.5706339908979516,0,1173,143.42105263157893,298.47302423976345,89086.1461988304,0,0,1,1,0,0,0,1,0,151.38888888888889,104.0,225.8571428571429,11,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0
119715,51176,6,5827,4,0,31,0,31,0,7.75,15.500000000000002,0,0,0.0,0.0,5320.061781362622,686.4595846919512,1942.3333333333333,3302.062436316632,5755,0,5827,1942.3333333333333,3302.062436316632,5755,0,0,0.0,0.0,0,0,0,0,80,0,686.4595846919512,0.0,0,31,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0,7.75,7.75,0.0,4,31,0,0,19832,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
160272,14883,6,40,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,49999.99999999999,40.0,0.0,40,40,40,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0,40,0,49999.99999999999,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
191725,443,6,318,3,0,77,0,46,0,25.666666666666664,23.45918441321721,0,0,0.0,0.0,242138.36477987425,9433.962264150943,159.0,190.91883092036784,294,24,318,159.0,190.91883092036784,294,24,0,0.0,0.0,0,0,1,0,60,0,9433.962264150943,0.0,0,46,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0,41.0,25.666666666666668,0.0,3,77,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
169108,443,6,5861552,9,7,344,5286,187,0,38.22222222222222,69.5139874014176,1460,0,755.1428571428572,692.5333755065355,960.4964691945067,2.72965248794176,390770.13333333336,1454427.0343803463,5647739,0,5861552,732694.0,1986231.3731868488,5647739,13,130822,21803.666666666668,29032.647172909787,65131,0,0,0,192,152,1.5354295244672402,1.19422296347452,0,1460,331.17647058823536,562.1711522408142,316036.4044117647,0,0,1,1,0,0,0,1,0,351.875,38.22222222222222,755.1428571428571,9,344,7,5286,8192,123,3,20,213800.0,0.0,213800,213800,5647739.0,0.0,5647739,5647739
74388,53,17,12794,1,1,41,73,41,41,41.0,0.0,73,73,73.0,0.0,8910.426762544943,156.3232765358762,12794.0,0.0,12794,12794,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,78.1616382679381,78.1616382679381,41,73,51.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1,77.5,41.0,73.0,1,41,1,73,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
255153,55873,6,11,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.18181818185,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,90909.09090909093,90909.09090909093,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,296,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
249047,80,6,54570456,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0366498678332466,54570456.0,0.0,54570456,54570456,54570456,54570456.0,0.0,54570456,54570456,0,0.0,0.0,0,0,0,0,40,0,0.0366498678332466,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2239,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
151083,80,6,1021,3,4,148,242,148,0,49.3333333333,85.4478398401,242,0,60.5,121.0,381978.452497551,6856.0235063663,170.1666666667,96.0383603914,258,42,564,282.0,33.941125497,306,258,775,258.3333333333,230.0485456014,500,42,0,0,72,92,2938.2957884427,3917.7277179236,0,242,48.75,93.6982237978,8779.3571428572,0,0,0,1,0,0,0,0,1,55.7142857143,49.3333333333,60.5,3,148,4,242,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0
241582,0,0,59993371,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.066674033,19997790.3333333,34637049.4663533,59993210,77,59993294,59993294.0,0.0,59993294,59993294,59993287,59993287.0,0.0,59993287,59993287,0,0,0,0,0.0333370165,0.0333370165,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2,0,2,0,-1,-1,0,0,84.0,0.0,84,84,59993210.0,0.0,59993210,59993210
260221,443,6,10816810,10,10,1250,5131,879,0,125.0,277.24918595211625,1460,0,513.0999999999999,629.5157662838953,589.9151413401918,1.8489739581262867,569305.7894736843,2293255.699730494,10013013,1,10816810,1201867.7777777778,3313560.3051811503,10013013,433,10805317,1200590.7777777778,3318056.290689241,10024411,1,0,0,212,204,0.9244869790631434,0.9244869790631434,0,1460,303.85714285714295,505.3943297776782,255423.4285714285,0,0,0,1,0,0,0,0,1,319.05,125.0,513.1,10,1250,10,5131,8192,31644,4,20,44230.0,0.0,44230,44230,10013013.0,0.0,10013013,10013013
212606,37704,6,4336995,5,3,935,337,935,0,187.0,418.1447118,337,0,112.3333333,194.5670407,293.290631,1.844595163,619570.7143,1589956.866,4224858,6,4336995,1084248.75,2093911.45,4224866,27,56660,28330.0,27359.37558,47676,8984,0,0,168,104,1.152871977,0.691723186,0,935,141.3333333,317.8085115,101002.25,0,0,0,0,1,0,0,0,0,159.0,187.0,112.3333333,5,935,3,337,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0
263645,53,17,83973,2,2,64,532,32,32,32.0,0.0,266,266,266.0,0.0,7097.5194407726285,47.63435866290355,27991.0,46445.58309462806,81616,499,83474,83474.0,0.0,83474,83474,82115,82115.0,0.0,82115,82115,0,0,16,16,23.817179331451776,23.817179331451776,32,266,125.6,128.16707845620886,16426.8,0,0,0,0,0,0,0,0,1,157.0,32.0,266.0,2,64,2,532,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
185607,53874,6,43,3,1,31,0,31,0,10.333333333333332,17.8978583448784,0,0,0.0,0.0,720930.2325581395,93023.25581395348,14.333333333333334,3.5118845842842465,18,11,43,21.5,4.949747468305833,25,18,0,0.0,0.0,0,0,0,0,60,20,69767.44186046511,23255.81395348837,0,31,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0,7.75,10.333333333333334,0.0,3,31,1,0,18760,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0
237399,57444,6,4147453,5,3,935,393,935,0,187.0,418.1447118,393,0,131.0,226.8986558,320.1965158,1.928894673,592493.2857,1548778.415,4104746,3,4147453,1036863.25,2045281.956,4104749,32,22238,11119.0,4596.194078,14369,7869,0,0,168,104,1.205559171,0.723335503,0,935,147.5555556,322.6298619,104090.0278,0,0,0,0,1,0,0,0,0,166.0,187.0,131.0,5,935,3,393,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0
245476,54148,6,9329,2,1,38,0,38,0,19.0,26.87005768508881,0,0,0.0,0.0,4073.319755600816,321.5778754421696,4664.5,6573.971744691333,9313,16,9329,9329.0,0.0,9329,9329,0,0.0,0.0,0,0,1,0,40,20,214.3852502947797,107.19262514738983,0,38,19.0,21.939310229205777,481.3333333333333,0,1,0,0,1,0,0,0,0,25.33333333333333,19.0,0.0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
